,Primer,Taxonomic Level,Reference Status,Num Subsampled,Total Nodes,Total Edges,Positive Edges,Negative Edges,Pos/Neg,Pos/Total,Neg/Total,Avg Path Length,Modularity,Avg Degree,Heterogeneity,Clustering Coefficient
2511,asv16S,Species,physeq_Reference,50,25,36,35,1,35,0.972222222,0.027777778,2.14,0.604329723,2.88,0.438659495,0.590551181
2512,asv16S,Species,physeq_Reference,50,38,51,47,4,11.75,0.921568627,0.078431373,2.216216216,0.693915758,2.684210526,0.390830042,0.669902913
2513,asv16S,Species,physeq_Reference,50,31,50,45,5,9,0.9,0.1,2.376811594,0.538447494,3.225806452,0.43183512,0.597222222
2514,asv16S,Species,physeq_Reference,50,30,55,52,3,17.33333333,0.945454545,0.054545455,2.835897436,0.557234864,3.666666667,0.480680514,0.690851735
2515,asv16S,Species,physeq_Reference,50,26,37,32,5,6.4,0.864864865,0.135135135,2.366459627,0.561679704,2.846153846,0.477807439,0.493150685
2516,asv16S,Species,physeq_Reference,50,25,40,38,2,19,0.95,0.05,2.469230769,0.637230645,3.2,0.486442454,0.596385542
2517,asv16S,Species,physeq_Reference,50,30,42,38,4,9.5,0.904761905,0.095238095,3.318181818,0.723317194,2.8,0.440248611,0.620689655
2518,asv16S,Species,physeq_Reference,50,28,48,45,3,15,0.9375,0.0625,2.169230769,0.657862983,3.428571429,0.499311804,0.727659574
2519,asv16S,Species,physeq_Reference,50,28,38,37,1,37,0.973684211,0.026315789,2.418803419,0.613951618,2.714285714,0.459905415,0.612676056
2520,asv16S,Species,physeq_Reference,50,25,38,34,4,8.5,0.894736842,0.105263158,2.53968254,0.679373195,3.04,0.531575398,0.569620253
2521,asv16S,Species,physeq_Reference,50,32,52,47,5,9.4,0.903846154,0.096153846,2.778801843,0.674753607,3.25,0.499444697,0.626506024
2522,asv16S,Species,physeq_Reference,50,29,49,43,6,7.166666667,0.87755102,0.12244898,2.455445545,0.642967696,3.379310345,0.526677887,0.6
2523,asv16S,Species,physeq_Reference,50,36,51,46,5,9.2,0.901960784,0.098039216,2.502857143,0.687333242,2.833333333,0.468659905,0.666666667
2524,asv16S,Species,physeq_Reference,50,30,44,40,4,10,0.909090909,0.090909091,2.463235294,0.679792331,2.933333333,0.480936945,0.60989011
2525,asv16S,Species,physeq_Reference,50,34,39,33,6,5.5,0.846153846,0.153846154,2.5625,0.767795047,2.294117647,0.414123969,0.537735849
2526,asv16S,Species,physeq_Intermediate,All Samples,22,26,25,1,25,0.961538462,0.038461538,2.306666667,0.649427042,2.363636364,0.414749748,0.553846154
2527,asv16S,Species,physeq_Intermediate,50,24,31,31,0,Inf,1,0,1.754385965,0.57298264,2.583333333,0.450668169,0.758241758
2528,asv16S,Species,physeq_Intermediate,50,30,40,40,0,Inf,1,0,1.338983051,0.737932292,2.666666667,0.400763696,0.8
2529,asv16S,Species,physeq_Intermediate,50,21,25,25,0,Inf,1,0,1.717391304,0.568651578,2.380952381,0.427951891,0.636363636
2530,asv16S,Species,physeq_Intermediate,50,19,25,25,0,Inf,1,0,1.803921569,0.545994172,2.631578947,0.453837641,0.578313253
2531,asv16S,Species,physeq_Intermediate,50,30,37,37,0,Inf,1,0,2.045454545,0.692098057,2.466666667,0.482983495,0.630252101
2532,asv16S,Species,physeq_Intermediate,50,22,28,28,0,Inf,1,0,2.28,0.588026527,2.545454545,0.526107962,0.658536585
2533,asv16S,Species,physeq_Intermediate,50,25,32,32,0,Inf,1,0,1.672413793,0.653725995,2.56,0.489269334,0.742268041
2534,asv16S,Species,physeq_Intermediate,50,28,32,31,1,31,0.96875,0.03125,2.229885057,0.69570499,2.285714286,0.414583859,0.5
2535,asv16S,Species,physeq_Intermediate,50,27,30,30,0,Inf,1,0,1.958333333,0.691204355,2.222222222,0.42644401,0.545454545
2536,asv16S,Species,physeq_Intermediate,50,28,32,32,0,Inf,1,0,2.467889908,0.71455184,2.285714286,0.414460964,0.607594937
2537,asv16S,Species,physeq_Intermediate,50,25,29,29,0,Inf,1,0,2.824175824,0.682553225,2.32,0.43998126,0.545454545
2538,asv16S,Species,physeq_Intermediate,50,23,32,30,2,15,0.9375,0.0625,2.978417266,0.706120021,2.782608696,0.558252139,0.621621622
2539,asv16S,Species,physeq_Intermediate,50,22,28,28,0,Inf,1,0,1.333333333,0.618515197,2.545454545,0.477929373,0.793103448
2540,asv16S,Species,physeq_Intermediate,50,24,28,28,0,Inf,1,0,1.592592593,0.648675081,2.333333333,0.451582489,0.567567568
2541,asv16S,Species,physeq_Intermediate,50,23,25,25,0,Inf,1,0,1.137931034,0.725753206,2.173913043,0.410379248,0.879310345
2542,asv16S,Species,physeq_Intermediate,50,21,28,28,0,Inf,1,0,1.3,0.673647375,2.666666667,0.539368359,0.707865169
2543,asv16S,Species,physeq_Intermediate,50,21,30,27,3,9,0.9,0.1,1.596153846,0.543337074,2.857142857,0.542850437,0.763157895
2544,asv16S,Species,physeq_Intermediate,50,29,39,38,1,38,0.974358974,0.025641026,2.609589041,0.66162238,2.689655172,0.450601279,0.635036496
2545,asv16S,Species,physeq_Intermediate,50,28,41,41,0,Inf,1,0,1.786516854,0.623560252,2.928571429,0.413230011,0.63253012
2546,asv16S,Species,physeq_Intermediate,50,23,29,29,0,Inf,1,0,1.612244898,0.684059785,2.52173913,0.406686221,0.75862069
2547,asv16S,Species,physeq_Intermediate,50,22,26,23,3,7.666666667,0.884615385,0.115384615,1.854545455,0.641831229,2.363636364,0.417876047,0.626865672
2548,asv16S,Species,physeq_Intermediate,50,21,28,28,0,Inf,1,0,1.630434783,0.647044199,2.666666667,0.360915527,0.838709677
2549,asv16S,Species,physeq_Intermediate,50,23,27,27,0,Inf,1,0,1.666666667,0.674586355,2.347826087,0.512732738,0.529411765
2550,asv16S,Species,physeq_Intermediate,50,27,40,39,1,39,0.975,0.025,2.223300971,0.700743089,2.962962963,0.421599427,0.763975155
2551,asv16S,Species,physeq_Intermediate,50,20,25,25,0,Inf,1,0,2.056603774,0.644482994,2.5,0.437202804,0.636363636
2552,asv16S,Species,physeq_Intermediate,50,28,32,32,0,Inf,1,0,1.786885246,0.701176711,2.285714286,0.41801023,0.741573034
2553,asv16S,Species,physeq_Intermediate,50,22,26,25,1,25,0.961538462,0.038461538,2,0.640119287,2.363636364,0.475882557,0.676056338
2554,asv16S,Species,physeq_Intermediate,50,23,30,29,1,29,0.966666667,0.033333333,2.263736264,0.675150265,2.608695652,0.512364792,0.613636364
2555,asv16S,Species,physeq_Intermediate,50,31,33,33,0,Inf,1,0,1.976470588,0.700427537,2.129032258,0.395729027,0.494117647
2556,asv16S,Species,physeq_Intermediate,50,28,31,31,0,Inf,1,0,2.066666667,0.66972669,2.214285714,0.415443101,0.545454545
2557,asv16S,Species,physeq_Intermediate,50,24,30,30,0,Inf,1,0,1.793103448,0.638854241,2.5,0.452859437,0.741573034
2558,asv16S,Species,physeq_Intermediate,50,25,29,29,0,Inf,1,0,2.028169014,0.713668448,2.32,0.389116658,0.567567568
2559,asv16S,Species,physeq_Intermediate,50,26,38,38,0,Inf,1,0,1.685714286,0.616521955,2.923076923,0.37735734,0.671052632
2560,asv16S,Species,physeq_Intermediate,50,28,34,32,2,16,0.941176471,0.058823529,2.547445255,0.732587928,2.428571429,0.413106714,0.451612903
2561,asv16S,Species,physeq_Intermediate,50,29,35,34,1,34,0.971428571,0.028571429,1.270833333,0.727674341,2.413793103,0.410340383,0.845454545
2562,asv16S,Species,physeq_Intermediate,50,29,42,42,0,Inf,1,0,1.706666667,0.716200725,2.896551724,0.451006496,0.736842105
2563,asv16S,Species,physeq_Intermediate,50,21,30,28,2,14,0.933333333,0.066666667,2.302083333,0.608564571,2.857142857,0.48634152,0.644859813
2564,asv16S,Species,physeq_Intermediate,50,25,30,30,0,Inf,1,0,1.724137931,0.633002705,2.4,0.444902903,0.717391304
2565,asv16S,Species,physeq_Intermediate,50,30,41,41,0,Inf,1,0,1.678571429,0.691669114,2.733333333,0.443966993,0.593023256
2566,asv16S,Species,physeq_Intermediate,50,24,32,31,1,31,0.96875,0.03125,2.188235294,0.59461022,2.666666667,0.399430381,0.775862069
2567,asv16S,Species,physeq_Intermediate,50,26,27,27,0,Inf,1,0,2.220588235,0.673350042,2.076923077,0.320102064,0.589285714
2568,asv16S,Species,physeq_Intermediate,50,27,28,27,1,27,0.964285714,0.035714286,2.301204819,0.694732829,2.074074074,0.311546691,0.535714286
2569,asv16S,Species,physeq_Intermediate,50,26,33,33,0,Inf,1,0,2,0.678110729,2.538461538,0.43178777,0.69
2570,asv16S,Species,physeq_Intermediate,50,25,49,46,3,15.33333333,0.93877551,0.06122449,2.181818182,0.440268089,3.92,0.529523239,0.709302326
2571,asv16S,Species,physeq_Intermediate,50,27,34,33,1,33,0.970588235,0.029411765,1.927710843,0.65379548,2.518518519,0.420922159,0.495145631
2572,asv16S,Species,physeq_Intermediate,50,24,34,34,0,Inf,1,0,1.975308642,0.609497527,2.833333333,0.544656514,0.624
2573,asv16S,Species,physeq_Intermediate,50,25,30,30,0,Inf,1,0,1.935483871,0.744222639,2.4,0.440640655,0.701298701
2574,asv16S,Species,physeq_Intermediate,50,31,32,31,1,31,0.96875,0.03125,2.512820513,0.685645824,2.064516129,0.394319563,0.458333333
2575,asv16S,Species,physeq_Intermediate,50,22,33,31,2,15.5,0.939393939,0.060606061,2.084210526,0.578425946,3,0.524249282,0.6
2576,asv16S,Species,physeq_Intermediate,50,25,28,28,0,Inf,1,0,1.615384615,0.74159639,2.24,0.44392294,0.689189189
2577,asv16S,Species,physeq_Intermediate,50,28,31,31,0,Inf,1,0,2.096385542,0.705174157,2.214285714,0.415443101,0.545454545
2578,asv16S,Species,physeq_Intermediate,50,20,38,36,2,18,0.947368421,0.052631579,1.785714286,0.607822403,3.8,0.651768449,0.783919598
2579,asv16S,Species,physeq_Intermediate,50,25,26,26,0,Inf,1,0,1.375,0.724126997,2.08,0.388743404,0.589285714
2580,asv16S,Species,physeq_Intermediate,50,27,32,32,0,Inf,1,0,2.543478261,0.720945247,2.37037037,0.42187003,0.569620253
2581,asv16S,Species,physeq_Intermediate,50,25,30,29,1,29,0.966666667,0.033333333,2.239130435,0.684954919,2.4,0.440969983,0.48
2582,asv16S,Species,physeq_Intermediate,50,24,30,30,0,Inf,1,0,1.86440678,0.592218223,2.5,0.395486831,0.776470588
2583,asv16S,Species,physeq_Intermediate,50,24,29,29,0,Inf,1,0,1.171428571,0.709273709,2.416666667,0.399223797,0.821428571
2584,asv16S,Species,physeq_Intermediate,50,32,38,37,1,37,0.973684211,0.026315789,3.566326531,0.703830699,2.375,0.339168569,0.650943396
2585,asv16S,Species,physeq_Intermediate,50,22,28,27,1,27,0.964285714,0.035714286,2.225352113,0.570333842,2.545454545,0.353169719,0.733333333
2586,asv16S,Species,physeq_Intermediate,50,30,39,38,1,38,0.974358974,0.025641026,1.80952381,0.655152835,2.6,0.483918604,0.624161074
2587,asv16S,Species,physeq_Intermediate,50,24,31,31,0,Inf,1,0,1.279069767,0.686821745,2.583333333,0.451216984,0.734693878
2588,asv16S,Species,physeq_Intermediate,50,29,40,38,2,19,0.95,0.05,2.386363636,0.680766589,2.75862069,0.49118828,0.592105263
2589,asv16S,Species,physeq_Intermediate,50,26,29,29,0,Inf,1,0,1.282051282,0.684594245,2.230769231,0.379900779,0.771428571
2590,asv16S,Species,physeq_Intermediate,50,31,31,31,0,Inf,1,0,2.46875,0.718619653,2,0.395353661,0.492537313
2591,asv16S,Species,physeq_Intermediate,50,23,30,30,0,Inf,1,0,2.12987013,0.646779691,2.608695652,0.460919688,0.53125
2592,asv16S,Species,physeq_Intermediate,50,27,31,31,0,Inf,1,0,2.379746835,0.694879614,2.296296296,0.370217964,0.567567568
2593,asv16S,Species,physeq_Intermediate,50,21,28,27,1,27,0.964285714,0.035714286,1.673076923,0.533829883,2.666666667,0.492501236,0.787878788
2594,asv16S,Species,physeq_Intermediate,50,22,35,35,0,Inf,1,0,1.8,0.58339594,3.181818182,0.474055746,0.649681529
2595,asv16S,Species,physeq_Intermediate,50,19,22,22,0,Inf,1,0,1.322580645,0.686970638,2.315789474,0.519251594,0.724137931
2596,asv16S,Species,physeq_Intermediate,50,25,26,26,0,Inf,1,0,1.745098039,0.647262304,2.08,0.44392294,0.568965517
2597,asv16S,Species,physeq_Intermediate,50,24,32,32,0,Inf,1,0,1.654545455,0.685758963,2.666666667,0.399223797,0.730434783
2598,asv16S,Species,physeq_Intermediate,50,23,28,27,1,27,0.964285714,0.035714286,1.591836735,0.725918639,2.434782609,0.407381213,0.828947368
2599,asv16S,Species,physeq_Intermediate,50,20,26,26,0,Inf,1,0,1.395348837,0.61622701,2.6,0.505031848,0.619565217
2600,asv16S,Species,physeq_Intermediate,50,22,27,27,0,Inf,1,0,2.132352941,0.657561027,2.454545455,0.474284482,0.53164557
2601,asv16S,Species,physeq_Intermediate,50,25,31,31,0,Inf,1,0,1.588235294,0.631673583,2.48,0.441956494,0.766666667
2602,asv16S,Species,physeq_Intermediate,50,27,31,30,1,30,0.967741935,0.032258065,1.875,0.7343103,2.296296296,0.310445816,0.718309859
2603,asv16S,Species,physeq_Intermediate,50,17,27,25,2,12.5,0.925925926,0.074074074,1.775862069,0.528047394,3.176470588,0.549851819,0.660550459
2604,asv16S,Species,physeq_Intermediate,50,21,27,27,0,Inf,1,0,1.68,0.604659585,2.571428571,0.485824685,0.72
2605,asv16S,Species,physeq_Intermediate,50,4,5,5,0,Inf,1,0,1.166666667,-3.89E-16,2.5,0.603022689,0.75
2606,asv16S,Species,physeq_Intermediate,50,25,24,24,0,Inf,1,0,1.233333333,0.74651452,1.92,0.328753223,0.75
2607,asv16S,Species,physeq_Intermediate,50,25,33,33,0,Inf,1,0,1.782608696,0.587438789,2.64,0.385367855,0.530973451
2608,asv16S,Species,physeq_Intermediate,50,24,29,28,1,28,0.965517241,0.034482759,1.745454545,0.704203046,2.416666667,0.4519477,0.7125
2609,asv16S,Species,physeq_Intermediate,50,22,31,29,2,14.5,0.935483871,0.064516129,1.933333333,0.627309228,2.818181818,0.574965811,0.698275862
2610,asv16S,Species,physeq_Intermediate,50,23,29,29,0,Inf,1,0,1.928571429,0.676605714,2.52173913,0.406686221,0.75862069
2611,asv16S,Species,physeq_Intermediate,50,31,44,42,2,21,0.954545455,0.045454545,1.8,0.646555111,2.838709677,0.47657732,0.727272727
2612,asv16S,Species,physeq_Intermediate,50,28,35,35,0,Inf,1,0,1.823529412,0.683846523,2.5,0.417888343,0.711864407
2613,asv16S,Species,physeq_Intermediate,50,27,35,35,0,Inf,1,0,1.847222222,0.678455455,2.592592593,0.470286888,0.684210526
2614,asv16S,Species,physeq_Intermediate,50,29,34,34,0,Inf,1,0,2,0.71216659,2.344827586,0.452926326,0.631578947
2615,asv16S,Species,physeq_Intermediate,50,29,39,39,0,Inf,1,0,3.34375,0.6863972,2.689655172,0.406089196,0.669230769
2616,asv16S,Species,physeq_Intermediate,50,23,26,25,1,25,0.961538462,0.038461538,2.35443038,0.683221203,2.260869565,0.340424341,0.568965517
2617,asv16S,Species,physeq_Intermediate,50,26,35,34,1,34,0.971428571,0.028571429,1.934210526,0.695216252,2.692307692,0.48128829,0.727272727
2618,asv16S,Species,physeq_Intermediate,50,25,31,31,0,Inf,1,0,1.654545455,0.69270978,2.48,0.387246793,0.741573034
2619,asv16S,Species,physeq_Intermediate,50,29,34,33,1,33,0.970588235,0.029411765,2.625,0.699664459,2.344827586,0.406314051,0.607142857
2620,asv16S,Species,physeq_Intermediate,50,28,31,31,0,Inf,1,0,2.802197802,0.690974171,2.214285714,0.363376928,0.583333333
2621,asv16S,Species,physeq_Intermediate,50,22,32,30,2,15,0.9375,0.0625,1.783333333,0.677666334,2.909090909,0.473368874,0.801724138
2622,asv16S,Species,physeq_Intermediate,50,24,28,28,0,Inf,1,0,1.8,0.614119168,2.333333333,0.451582489,0.567567568
2623,asv16S,Species,physeq_Intermediate,50,31,36,36,0,Inf,1,0,2.59047619,0.73237697,2.322580645,0.435771087,0.69
2624,asv16S,Species,physeq_Intermediate,50,26,35,35,0,Inf,1,0,2.860869565,0.689068904,2.692307692,0.521002155,0.630252101
2625,asv16S,Species,physeq_Intermediate,50,24,40,37,3,12.33333333,0.925,0.075,1.929411765,0.501567607,3.333333333,0.545262024,0.726804124
2626,asv16S,Species,physeq_Intermediate,50,24,27,26,1,26,0.962962963,0.037037037,2.528089888,0.698056442,2.25,0.395486831,0.540983607
2627,asv16S,Species,physeq_Stressed,All Samples,36,41,36,5,7.2,0.87804878,0.12195122,2.136842105,0.783465628,2.277777778,0.402185312,0.65
2628,asv16S,Species,physeq_Stressed,50,30,58,58,0,Inf,1,0,1.5,0.629483167,3.866666667,0.396847681,0.858356941
2629,asv16S,Species,physeq_Stressed,50,23,36,35,1,35,0.972222222,0.027777778,1.217391304,0.58243163,3.130434783,0.410838542,0.909090909
2630,asv16S,Species,physeq_Stressed,50,40,92,89,3,29.66666667,0.967391304,0.032608696,2.492307692,0.60088856,4.6,0.441851911,0.822580645
2631,asv16S,Species,physeq_Stressed,50,37,87,82,5,16.4,0.942528736,0.057471264,2.254716981,0.601566041,4.702702703,0.427683241,0.858394161
2632,asv16S,Species,physeq_Stressed,50,31,65,63,2,31.5,0.969230769,0.030769231,1.155844156,0.585679305,4.193548387,0.350727158,0.959016393
2633,asv16S,Species,physeq_Stressed,50,31,57,55,2,27.5,0.964912281,0.035087719,1.197183099,0.560166039,3.677419355,0.392526978,0.868194842
2634,asv16S,Species,physeq_Stressed,50,36,53,47,6,7.833333333,0.886792453,0.113207547,2.153284672,0.766838156,2.944444444,0.399738269,0.803571429
2635,asv16S,Species,physeq_Stressed,50,34,55,53,2,26.5,0.963636364,0.036363636,2.115702479,0.688690113,3.235294118,0.373939178,0.903225806
2636,asv16S,Species,physeq_Stressed,50,38,44,41,3,13.66666667,0.931818182,0.068181818,1.948979592,0.792158917,2.315789474,0.390728856,0.719008264
2637,asv16S,Species,physeq_Stressed,50,32,34,31,3,10.33333333,0.911764706,0.088235294,1.527272727,0.784401957,2.125,0.340455365,0.777777778
2638,asv16S,Species,physeq_Stressed,50,12,9,9,0,Inf,1,0,1.7,0.467101236,1.5,0.305171707,0
2639,asv16S,Species,physeq_Stressed,50,36,78,75,3,25,0.961538462,0.038461538,1.526717557,0.589253056,4.333333333,0.397687564,0.830258303
2640,asv16S,Species,physeq_Stressed,50,11,8,8,0,Inf,1,0,1.652173913,0.497404569,1.454545455,0.320867834,0
2641,asv16S,Species,physeq_Stressed,50,33,40,36,4,9,0.9,0.1,1.564516129,0.790342129,2.424242424,0.336260904,0.888
2642,asv16S,Species,physeq_Stressed,50,35,59,58,1,58,0.983050847,0.016949153,1.280487805,0.54831112,3.371428571,0.324748644,0.837988827
2643,asv16S,Species,physeq_Stressed,50,27,61,61,0,Inf,1,0,1.227848101,0.402383191,4.518518519,0.4226808,0.839449541
2644,asv16S,Species,physeq_Stressed,50,29,37,33,4,8.25,0.891891892,0.108108108,1.907692308,0.745945195,2.551724138,0.359120368,0.907563025
2645,asv16S,Species,physeq_Stressed,50,30,64,60,4,15,0.9375,0.0625,1.393617021,0.541875664,4.266666667,0.440994796,0.840277778
2646,asv16S,Species,physeq_Stressed,50,29,42,40,2,20,0.952380952,0.047619048,1.2,0.716539079,2.896551724,0.357974033,0.928571429
2647,asv16S,Species,physeq_Stressed,50,27,42,42,0,Inf,1,0,1.59375,0.645383418,3.111111111,0.371756059,0.9
2648,asv16S,Species,physeq_Stressed,50,31,53,51,2,25.5,0.962264151,0.037735849,2.168224299,0.610636426,3.419354839,0.433721995,0.866425993
2649,asv16S,Species,physeq_Stressed,50,30,49,46,3,15.33333333,0.93877551,0.06122449,1.529411765,0.613418327,3.266666667,0.351367073,0.93902439
2650,asv16S,Species,physeq_Stressed,50,29,31,30,1,30,0.967741935,0.032258065,1.138888889,0.763916018,2.137931034,0.362663572,0.873417722
2651,asv16S,Species,physeq_Stressed,50,23,27,27,0,Inf,1,0,1.068965517,0.7123465,2.347826087,0.343457748,0.956521739
2652,asv16S,Species,physeq_Stressed,50,31,66,64,2,32,0.96969697,0.03030303,1.412371134,0.58401144,4.258064516,0.389107854,0.824324324
2653,asv16S,Species,physeq_Stressed,50,34,54,50,4,12.5,0.925925926,0.074074074,1.356164384,0.666453452,3.176470588,0.328710887,0.95505618
2654,asv16S,Species,physeq_Stressed,50,28,47,47,0,Inf,1,0,1.163636364,0.579075914,3.357142857,0.366726095,0.946721311
2655,asv16S,Species,physeq_Stressed,50,32,41,39,2,19.5,0.951219512,0.048780488,1.444444444,0.756469626,2.5625,0.38645064,0.838235294
2656,asv16S,Species,physeq_Stressed,50,23,28,28,0,Inf,1,0,1.615384615,0.673560039,2.434782609,0.465196039,0.759036145
2657,asv16S,Species,physeq_Stressed,50,36,51,48,3,16,0.941176471,0.058823529,1.943181818,0.77791281,2.833333333,0.315539984,0.880597015
